time,x,y,z
1.763444845282365799e+09,3.257142257690429688e+01,2.477272224426269531e+01,1.698523014783859253e-01
1.763444845382411242e+09,3.256026458740234375e+01,2.475656127929687500e+01,1.737568080425262451e-01
1.763444845582559824e+09,3.255500030517578125e+01,2.474145889282226562e+01,1.714309751987457275e-01
1.763444845782428265e+09,3.254125595092773438e+01,2.472806549072265625e+01,1.686266213655471802e-01
1.763444845982450962e+09,3.251636886596679688e+01,2.471357345581054688e+01,1.690488606691360474e-01
1.763444846082488537e+09,3.250907135009765625e+01,2.471082305908203125e+01,1.642031371593475342e-01
1.763444846282397985e+09,3.249568176269531250e+01,2.470320892333984375e+01,1.555728316307067871e-01
1.763444846382616282e+09,3.248842239379882812e+01,2.470745468139648438e+01,1.576521545648574829e-01
1.763444846582478285e+09,3.246915817260742188e+01,2.469374275207519531e+01,1.541845351457595825e-01
1.763444846782551765e+09,3.246135330200195312e+01,2.469618606567382812e+01,1.507282555103302002e-01
1.763444846982460976e+09,3.246247100830078125e+01,2.470384597778320312e+01,1.485019028186798096e-01
1.763444847182366133e+09,3.246380615234375000e+01,2.469995307922363281e+01,1.519485712051391602e-01
1.763444847282458305e+09,3.246229171752929688e+01,2.469654846191406250e+01,1.511972248554229736e-01
1.763444847382489443e+09,3.246251678466796875e+01,2.470181465148925781e+01,1.505206376314163208e-01
1.763444847582456350e+09,3.246125793457031250e+01,2.469637107849121094e+01,1.552731990814208984e-01
1.763444847682473898e+09,3.246443176269531250e+01,2.469850158691406250e+01,1.545241624116897583e-01
1.763444847882400990e+09,3.246533584594726562e+01,2.470301055908203125e+01,1.576818078756332397e-01
1.763444847982412100e+09,3.246546554565429688e+01,2.470341300964355469e+01,1.546939611434936523e-01
1.763444848082462788e+09,3.246180725097656250e+01,2.470685386657714844e+01,1.520581096410751343e-01
1.763444848282397747e+09,3.246521377563476562e+01,2.470704269409179688e+01,1.533468812704086304e-01
1.763444848382448673e+09,3.246495056152343750e+01,2.470510864257812500e+01,1.542193442583084106e-01
1.763444848482491493e+09,3.246453094482421875e+01,2.470388221740722656e+01,1.561217010021209717e-01
1.763444848682475328e+09,3.246250915527343750e+01,2.470570373535156250e+01,1.579464524984359741e-01
1.763444848882439137e+09,3.246253967285156250e+01,2.470639801025390625e+01,1.565533876419067383e-01
1.763444848982485771e+09,3.246574783325195312e+01,2.470670700073242188e+01,1.546593904495239258e-01
1.763444849182449579e+09,3.246645355224609375e+01,2.471028709411621094e+01,1.537104845046997070e-01
1.763444849382363796e+09,3.246238327026367188e+01,2.470507621765136719e+01,1.568022221326828003e-01
1.763444849482427120e+09,3.246429061889648438e+01,2.470908927917480469e+01,1.552048176527023315e-01
1.763444849582609653e+09,3.246165084838867188e+01,2.470531463623046875e+01,1.580712348222732544e-01
1.763444849782555819e+09,3.246401977539062500e+01,2.470688247680664062e+01,1.535937190055847168e-01
1.763444849982330322e+09,3.246379089355468750e+01,2.470771789550781250e+01,1.551066786050796509e-01
1.763444850082523346e+09,3.246899795532226562e+01,2.470440673828125000e+01,1.566059291362762451e-01
1.763444850282459974e+09,3.246308135986328125e+01,2.470763015747070312e+01,1.562642902135848999e-01
1.763444850382470846e+09,3.245709991455078125e+01,2.470581054687500000e+01,1.538154035806655884e-01
1.763444850482499838e+09,3.245822143554687500e+01,2.470123863220214844e+01,1.563068777322769165e-01
1.763444850682415724e+09,3.246070098876953125e+01,2.470823860168457031e+01,1.560053527355194092e-01
1.763444850882332325e+09,3.246252822875976562e+01,2.470678901672363281e+01,1.585431247949600220e-01
1.763444850982523203e+09,3.246176910400390625e+01,2.470863914489746094e+01,1.583856493234634399e-01
1.763444851182467937e+09,3.246292877197265625e+01,2.470581436157226562e+01,1.584433168172836304e-01
1.763444851282514095e+09,3.246138381958007812e+01,2.470504379272460938e+01,1.558185219764709473e-01
1.763444851382518053e+09,3.246218872070312500e+01,2.470580482482910156e+01,1.530255675315856934e-01
1.763444851582541466e+09,3.246158218383789062e+01,2.470762825012207031e+01,1.587790250778198242e-01
1.763444851782440424e+09,3.245710754394531250e+01,2.470559120178222656e+01,1.556083559989929199e-01
1.763444851882471085e+09,3.246026992797851562e+01,2.470210838317871094e+01,1.598323434591293335e-01
1.763444852082481146e+09,3.245536422729492188e+01,2.470672988891601562e+01,1.562312990427017212e-01
1.763444852282594919e+09,3.245902252197265625e+01,2.470535659790039062e+01,1.588339656591415405e-01
1.763444852482563019e+09,3.246213150024414062e+01,2.470749664306640625e+01,1.555226892232894897e-01
1.763444852682486534e+09,3.246309280395507812e+01,2.471049308776855469e+01,1.583450436592102051e-01
1.763444852882441521e+09,3.246098709106445312e+01,2.470650482177734375e+01,1.570783555507659912e-01
1.763444853082417965e+09,3.246077346801757812e+01,2.470769119262695312e+01,1.540008634328842163e-01
1.763444853182515860e+09,3.246746444702148438e+01,2.469979476928710938e+01,1.618149131536483765e-01
1.763444853382483244e+09,3.249843215942382812e+01,2.468931388854980469e+01,1.642069518566131592e-01
1.763444853582417488e+09,3.256834411621093750e+01,2.466926956176757812e+01,1.694786548614501953e-01
1.763444853782474279e+09,3.266688537597656250e+01,2.463147926330566406e+01,1.784747242927551270e-01
1.763444853882486105e+09,3.271538543701171875e+01,2.460524749755859375e+01,1.755035370588302612e-01
1.763444853982540846e+09,3.277128601074218750e+01,2.457307815551757812e+01,1.827888488769531250e-01
1.763444854182494879e+09,3.289171600341796875e+01,2.450537300109863281e+01,1.858814656734466553e-01
1.763444854382486343e+09,3.301125335693359375e+01,2.441386413574218750e+01,1.815700381994247437e-01
1.763444854582485676e+09,3.311030578613281250e+01,2.432225990295410156e+01,1.710781008005142212e-01
1.763444854782380819e+09,3.319836807250976562e+01,2.422252655029296875e+01,1.896966546773910522e-01
1.763444854882566690e+09,3.323911285400390625e+01,2.416638565063476562e+01,1.944140642881393433e-01
1.763444855082367182e+09,3.329397583007812500e+01,2.404441070556640625e+01,1.820177584886550903e-01
1.763444855182628155e+09,3.332549285888671875e+01,2.398780059814453125e+01,1.881097555160522461e-01
1.763444855382481098e+09,3.338925170898437500e+01,2.386942100524902344e+01,2.165750861167907715e-01
1.763444855482568026e+09,3.341196823120117188e+01,2.381200981140136719e+01,2.226868271827697754e-01
1.763444855682456732e+09,3.344311523437500000e+01,2.370270729064941406e+01,2.035599946975708008e-01
1.763444855782596827e+09,3.346445846557617188e+01,2.365404891967773438e+01,2.059307694435119629e-01
1.763444855982501984e+09,3.352255249023437500e+01,2.353963851928710938e+01,2.161589562892913818e-01
1.763444856182478666e+09,3.355982589721679688e+01,2.343142509460449219e+01,2.077123522758483887e-01
1.763444856382416725e+09,3.362179946899414062e+01,2.331792259216308594e+01,2.197539806365966797e-01
1.763444856482540369e+09,3.365555953979492188e+01,2.326952171325683594e+01,2.249556779861450195e-01
1.763444856682508945e+09,3.371240234375000000e+01,2.315738296508789062e+01,2.395051419734954834e-01
1.763444856782597303e+09,3.374357223510742188e+01,2.310472679138183594e+01,2.304462492465972900e-01
1.763444856982508183e+09,3.379310989379882812e+01,2.299670410156250000e+01,2.363007515668869019e-01
1.763444857182502985e+09,3.384000778198242188e+01,2.287560081481933594e+01,2.351227849721908569e-01
1.763444857382489204e+09,3.388374328613281250e+01,2.277113151550292969e+01,2.417742460966110229e-01
1.763444857582479954e+09,3.393937301635742188e+01,2.266159248352050781e+01,2.616131305694580078e-01
1.763444857782574415e+09,3.396189498901367188e+01,2.255455398559570312e+01,2.371806800365447998e-01
1.763444857982411861e+09,3.401533126831054688e+01,2.245250892639160156e+01,2.500539124011993408e-01
1.763444858082448959e+09,3.404109954833984375e+01,2.240896606445312500e+01,2.638175189495086670e-01
1.763444858182593584e+09,3.406031417846679688e+01,2.236024093627929688e+01,2.765214145183563232e-01
1.763444858382506132e+09,3.408997344970703125e+01,2.226323509216308594e+01,2.674761414527893066e-01
1.763444858582486868e+09,3.411460113525390625e+01,2.217065048217773438e+01,2.619281709194183350e-01
1.763444858682505846e+09,3.413735580444335938e+01,2.212601470947265625e+01,2.779067754745483398e-01
1.763444858782511711e+09,3.414996337890625000e+01,2.207973480224609375e+01,2.819018959999084473e-01
1.763444858982444763e+09,3.417698287963867188e+01,2.199310111999511719e+01,2.696391940116882324e-01
1.763444859182485580e+09,3.421541976928710938e+01,2.190202903747558594e+01,2.786450684070587158e-01
1.763444859282561302e+09,3.422846221923828125e+01,2.185196304321289062e+01,2.853819727897644043e-01
1.763444859482531071e+09,3.425512313842773438e+01,2.175963401794433594e+01,2.876275181770324707e-01
1.763444859682439566e+09,3.430167388916015625e+01,2.165904808044433594e+01,2.937645912170410156e-01
1.763444859782554388e+09,3.431943130493164062e+01,2.160687446594238281e+01,2.954718470573425293e-01
1.763444859982347250e+09,3.435086441040039062e+01,2.150790596008300781e+01,2.950208783149719238e-01
1.763444860082519293e+09,3.436117935180664062e+01,2.146793556213378906e+01,2.896282672882080078e-01
1.763444860282393694e+09,3.440299987792968750e+01,2.137548637390136719e+01,3.058822751045227051e-01
1.763444860382411003e+09,3.441352081298828125e+01,2.134230613708496094e+01,2.973552048206329346e-01
1.763444860482448101e+09,3.442472457885742188e+01,2.129852294921875000e+01,3.028905093669891357e-01
1.763444860682342768e+09,3.445563507080078125e+01,2.121651458740234375e+01,2.928195297718048096e-01
1.763444860782415390e+09,3.447112655639648438e+01,2.118048095703125000e+01,3.003256022930145264e-01
1.763444860882601738e+09,3.448448944091796875e+01,2.113136291503906250e+01,3.094502389430999756e-01
1.763444861082464457e+09,3.451641464233398438e+01,2.105161476135253906e+01,3.167146444320678711e-01
1.763444861282549620e+09,3.453904724121093750e+01,2.095938873291015625e+01,3.083855509757995605e-01
1.763444861482368946e+09,3.456129074096679688e+01,2.087536239624023438e+01,3.180113732814788818e-01
1.763444861582500935e+09,3.457943344116210938e+01,2.083982849121093750e+01,3.207573890686035156e-01
1.763444861782407522e+09,3.460264587402343750e+01,2.076381111145019531e+01,3.029891252517700195e-01
1.763444861882555485e+09,3.461593246459960938e+01,2.071796798706054688e+01,3.060981929302215576e-01
1.763444862082461357e+09,3.464711380004882812e+01,2.064580726623535156e+01,3.143707811832427979e-01
1.763444862182506800e+09,3.466876602172851562e+01,2.059758377075195312e+01,3.252070248126983643e-01
1.763444862382508278e+09,3.469327926635742188e+01,2.049880409240722656e+01,3.334670960903167725e-01
1.763444862582459688e+09,3.469764328002929688e+01,2.039018249511718750e+01,3.347050249576568604e-01
1.763444862682592154e+09,3.470635604858398438e+01,2.034953308105468750e+01,3.261916935443878174e-01
1.763444862782592535e+09,3.470122909545898438e+01,2.027688407897949219e+01,3.196795582771301270e-01
1.763444862982478142e+09,3.472145080566406250e+01,2.019101142883300781e+01,3.130899965763092041e-01
1.763444863082665920e+09,3.473933792114257812e+01,2.013854408264160156e+01,3.417318165302276611e-01
1.763444863282401323e+09,3.475922775268554688e+01,2.002863883972167969e+01,3.656501173973083496e-01
1.763444863382428885e+09,3.476459121704101562e+01,1.998341751098632812e+01,3.422466516494750977e-01
1.763444863582637787e+09,3.478561019897460938e+01,1.987864112854003906e+01,3.493606150150299072e-01
1.763444863782467604e+09,3.480352783203125000e+01,1.977211761474609375e+01,3.645035922527313232e-01
1.763444863882511139e+09,3.481357955932617188e+01,1.972358703613281250e+01,3.597733378410339355e-01
1.763444863982609034e+09,3.482778167724609375e+01,1.967424201965332031e+01,3.625639081001281738e-01
1.763444864182655811e+09,3.484329223632812500e+01,1.958212471008300781e+01,3.578214347362518311e-01
1.763444864382399559e+09,3.485728073120117188e+01,1.947683334350585938e+01,3.653670251369476318e-01
1.763444864482517719e+09,3.485994720458984375e+01,1.943302345275878906e+01,3.651746809482574463e-01
1.763444864582537651e+09,3.486955261230468750e+01,1.937184715270996094e+01,3.753358125686645508e-01
1.763444864782544374e+09,3.488523101806640625e+01,1.927639961242675781e+01,3.777181804180145264e-01
1.763444864882562637e+09,3.489210510253906250e+01,1.921700286865234375e+01,3.889008164405822754e-01
1.763444865082519770e+09,3.490366363525390625e+01,1.911167907714843750e+01,3.771150112152099609e-01
1.763444865282569170e+09,3.492441177368164062e+01,1.898659324645996094e+01,3.881997764110565186e-01
1.763444865482568979e+09,3.494613265991210938e+01,1.887853813171386719e+01,3.988018929958343506e-01
1.763444865682379723e+09,3.496191787719726562e+01,1.875455093383789062e+01,3.977632820606231689e-01
1.763444865782549143e+09,3.497798156738281250e+01,1.869836616516113281e+01,4.080264866352081299e-01
1.763444865982492924e+09,3.498546981811523438e+01,1.857011985778808594e+01,4.069505631923675537e-01
1.763444866082549334e+09,3.499850845336914062e+01,1.851708412170410156e+01,4.146615266799926758e-01
1.763444866282325745e+09,3.501095962524414062e+01,1.838187789916992188e+01,4.102052450180053711e-01
1.763444866382599831e+09,3.502290725708007812e+01,1.830900764465332031e+01,4.178689420223236084e-01
1.763444866582376719e+09,3.504357910156250000e+01,1.815004158020019531e+01,4.237119555473327637e-01
1.763444866682530880e+09,3.505793380737304688e+01,1.807291984558105469e+01,4.474399685859680176e-01
1.763444866782588005e+09,3.506189346313476562e+01,1.799452400207519531e+01,4.259314239025115967e-01
1.763444866982709646e+09,3.508702468872070312e+01,1.783397483825683594e+01,4.329810440540313721e-01
1.763444867182475567e+09,3.512733459472656250e+01,1.766788673400878906e+01,4.467446804046630859e-01
1.763444867382416010e+09,3.514451980590820312e+01,1.750435256958007812e+01,4.465122520923614502e-01
1.763444867582432747e+09,3.517035675048828125e+01,1.734853744506835938e+01,4.603508412837982178e-01
1.763444867782637596e+09,3.519478225708007812e+01,1.717268180847167969e+01,4.575066268444061279e-01
1.763444867982446909e+09,3.521343994140625000e+01,1.702234268188476562e+01,4.779734909534454346e-01
1.763444868182595491e+09,3.521967315673828125e+01,1.684929847717285156e+01,4.880781173706054688e-01
1.763444868382469654e+09,3.519948196411132812e+01,1.668767738342285156e+01,4.767705798149108887e-01
1.763444868582485914e+09,3.517351531982421875e+01,1.655449867248535156e+01,4.801746010780334473e-01
1.763444868782423973e+09,3.513943099975585938e+01,1.642567825317382812e+01,5.166155099868774414e-01
1.763444868882561445e+09,3.511618041992187500e+01,1.635393905639648438e+01,5.103489160537719727e-01
1.763444869082387447e+09,3.508441543579101562e+01,1.620564460754394531e+01,5.060848593711853027e-01
1.763444869182478189e+09,3.507332229614257812e+01,1.613929367065429688e+01,5.116712450981140137e-01
1.763444869382331133e+09,3.504634857177734375e+01,1.598499679565429688e+01,5.206653475761413574e-01
1.763444869482571125e+09,3.503266906738281250e+01,1.592172908782958984e+01,5.160639286041259766e-01
1.763444869682337999e+09,3.502622604370117188e+01,1.576580524444580078e+01,5.345445871353149414e-01
1.763444869782554388e+09,3.501798248291015625e+01,1.570164299011230469e+01,5.425102114677429199e-01
1.763444869982441425e+09,3.499506378173828125e+01,1.554418277740478516e+01,5.426033139228820801e-01
1.763444870082511187e+09,3.497124099731445312e+01,1.547096443176269531e+01,5.495379567146301270e-01
1.763444870282604694e+09,3.494010543823242188e+01,1.534900093078613281e+01,5.546625852584838867e-01
1.763444870482349157e+09,3.488211822509765625e+01,1.525221061706542969e+01,5.570996403694152832e-01
1.763444870682455778e+09,3.484897613525390625e+01,1.520205974578857422e+01,5.477078557014465332e-01
1.763444870882398367e+09,3.480927276611328125e+01,1.517723464965820312e+01,5.419492721557617188e-01
1.763444870982445002e+09,3.480200576782226562e+01,1.517400264739990234e+01,5.481675863265991211e-01
1.763444871082461596e+09,3.480261993408203125e+01,1.517070293426513672e+01,5.453661680221557617e-01
1.763444871282447338e+09,3.479568481445312500e+01,1.517995548248291016e+01,5.482610464096069336e-01
1.763444871482398748e+09,3.480937957763671875e+01,1.518935585021972656e+01,5.486677289009094238e-01
1.763444871582409143e+09,3.481715011596679688e+01,1.520139598846435547e+01,5.564708113670349121e-01
1.763444871682440758e+09,3.482665252685546875e+01,1.522651767730712891e+01,5.518869161605834961e-01
1.763444871882523298e+09,3.483309555053710938e+01,1.523197555541992188e+01,5.517851710319519043e-01
1.763444872082486629e+09,3.481121444702148438e+01,1.522867488861083984e+01,5.540173649787902832e-01
1.763444872282401323e+09,3.475252532958984375e+01,1.520673465728759766e+01,5.628888607025146484e-01
1.763444872382478952e+09,3.470087051391601562e+01,1.520106506347656250e+01,5.832281708717346191e-01
1.763444872582433462e+09,3.458943939208984375e+01,1.516744709014892578e+01,5.771904587745666504e-01
1.763444872782368422e+09,3.446617507934570312e+01,1.513311576843261719e+01,5.781889557838439941e-01
1.763444872882557869e+09,3.439476013183593750e+01,1.510786819458007812e+01,5.837577581405639648e-01
1.763444873082426071e+09,3.424121093750000000e+01,1.505434131622314453e+01,5.695040822029113770e-01
1.763444873182453871e+09,3.417530822753906250e+01,1.503333473205566406e+01,5.802566409111022949e-01
1.763444873382352591e+09,3.402783203125000000e+01,1.495984935760498047e+01,5.839995145797729492e-01
1.763444873482513666e+09,3.394681930541992188e+01,1.492690086364746094e+01,5.846441388130187988e-01
1.763444873582592726e+09,3.386844253540039062e+01,1.489520549774169922e+01,5.878448486328125000e-01
1.763444873782392263e+09,3.372164916992187500e+01,1.484395408630371094e+01,6.013662815093994141e-01
1.763444873882479429e+09,3.364351272583007812e+01,1.480676078796386719e+01,5.921849012374877930e-01
1.763444874082436085e+09,3.349282073974609375e+01,1.474048423767089844e+01,5.957873463630676270e-01
1.763444874282487631e+09,3.333504867553710938e+01,1.467745494842529297e+01,5.934510827064514160e-01
1.763444874482454777e+09,3.317867279052734375e+01,1.462003421783447266e+01,5.966263413429260254e-01
1.763444874582528591e+09,3.308111190795898438e+01,1.459655094146728516e+01,5.881411433219909668e-01
1.763444874782404184e+09,3.291864776611328125e+01,1.454472637176513672e+01,6.074009537696838379e-01
1.763444874882486582e+09,3.283201217651367188e+01,1.454147243499755859e+01,6.041188836097717285e-01
1.763444875082586527e+09,3.268949890136718750e+01,1.449996662139892578e+01,6.210129857063293457e-01
1.763444875282414675e+09,3.249217605590820312e+01,1.449034786224365234e+01,6.169925928115844727e-01
1.763444875382520676e+09,3.240859603881835938e+01,1.446724128723144531e+01,6.133350133895874023e-01
1.763444875582324982e+09,3.222801971435546875e+01,1.443454074859619141e+01,6.066486835479736328e-01
1.763444875682490110e+09,3.215700149536132812e+01,1.441940116882324219e+01,6.195147037506103516e-01
1.763444875882471323e+09,3.201037597656250000e+01,1.437228679656982422e+01,6.143615245819091797e-01
1.763444876082470417e+09,3.185069465637207031e+01,1.433337211608886719e+01,6.237379908561706543e-01
1.763444876182481289e+09,3.176721191406250000e+01,1.431568336486816406e+01,6.141533851623535156e-01
1.763444876382649422e+09,3.160365676879882812e+01,1.428387928009033203e+01,6.281725168228149414e-01
1.763444876582459450e+09,3.142943000793457031e+01,1.426828765869140625e+01,6.256865859031677246e-01
1.763444876682476521e+09,3.135148048400878906e+01,1.426151180267333984e+01,6.298749446868896484e-01
1.763444876882609844e+09,3.116796875000000000e+01,1.426110267639160156e+01,6.342445611953735352e-01
1.763444877082394600e+09,3.100389862060546875e+01,1.427506160736083984e+01,6.135334968566894531e-01
1.763444877182464838e+09,3.091717720031738281e+01,1.427756500244140625e+01,6.248708963394165039e-01
1.763444877382395744e+09,3.074555015563964844e+01,1.430687332153320312e+01,6.159990429878234863e-01
1.763444877482439756e+09,3.069259262084960938e+01,1.432483768463134766e+01,6.128751635551452637e-01
1.763444877582490683e+09,3.061269569396972656e+01,1.434599781036376953e+01,6.192304491996765137e-01
1.763444877782695532e+09,3.042593955993652344e+01,1.432552433013916016e+01,6.158919930458068848e-01
1.763444877982455730e+09,3.027898025512695312e+01,1.435463047027587891e+01,6.108295321464538574e-01
1.763444878182529211e+09,3.009364700317382812e+01,1.435768795013427734e+01,6.244186162948608398e-01
1.763444878382431984e+09,2.993460083007812500e+01,1.436154747009277344e+01,6.219219565391540527e-01
1.763444878482466221e+09,2.984877395629882812e+01,1.436710071563720703e+01,6.305968165397644043e-01
1.763444878682563305e+09,2.968902587890625000e+01,1.439543247222900391e+01,6.121616363525390625e-01
1.763444878882475615e+09,2.953411293029785156e+01,1.441554641723632812e+01,6.131444573402404785e-01
1.763444879082432985e+09,2.936510467529296875e+01,1.442675209045410156e+01,6.098871231079101562e-01
1.763444879182453394e+09,2.927477645874023438e+01,1.444706726074218750e+01,6.121261119842529297e-01
1.763444879382419348e+09,2.913850021362304688e+01,1.448663806915283203e+01,6.100546121597290039e-01
1.763444879482460976e+09,2.905536460876464844e+01,1.448500919342041016e+01,6.213357448577880859e-01
1.763444879682437420e+09,2.889749336242675781e+01,1.449102592468261719e+01,6.212051510810852051e-01
1.763444879782454967e+09,2.881962966918945312e+01,1.449083137512207031e+01,6.186621189117431641e-01
1.763444879982484341e+09,2.866090202331542969e+01,1.453169345855712891e+01,6.180593371391296387e-01
1.763444880182520151e+09,2.847689628601074219e+01,1.452337646484375000e+01,6.313521862030029297e-01
1.763444880282531261e+09,2.839839744567871094e+01,1.453363513946533203e+01,6.206800341606140137e-01
1.763444880482427120e+09,2.826188087463378906e+01,1.456324195861816406e+01,6.118787527084350586e-01
1.763444880582513094e+09,2.813933372497558594e+01,1.456153202056884766e+01,6.302142143249511719e-01
1.763444880782468796e+09,2.799546241760253906e+01,1.457218837738037109e+01,6.128428578376770020e-01
1.763444880982410431e+09,2.782299613952636719e+01,1.458753681182861328e+01,6.065207719802856445e-01
1.763444881082490921e+09,2.777894020080566406e+01,1.458155632019042969e+01,5.893577933311462402e-01
1.763444881182526112e+09,2.768176269531250000e+01,1.458972740173339844e+01,5.941845774650573730e-01
1.763444881382666826e+09,2.752070236206054688e+01,1.459877777099609375e+01,5.984643697738647461e-01
1.763444881582400322e+09,2.735603713989257812e+01,1.459494495391845703e+01,6.014428734779357910e-01
1.763444881682440519e+09,2.729126548767089844e+01,1.458810520172119141e+01,6.024487614631652832e-01
1.763444881782451153e+09,2.720646858215332031e+01,1.460196495056152344e+01,6.053971052169799805e-01
1.763444881882519007e+09,2.711782264709472656e+01,1.461802101135253906e+01,5.966525077819824219e-01
1.763444882082426071e+09,2.696525192260742188e+01,1.462062931060791016e+01,5.910617709159851074e-01
1.763444882282365084e+09,2.680570220947265625e+01,1.462357330322265625e+01,5.930965542793273926e-01
1.763444882382401705e+09,2.672244453430175781e+01,1.463105583190917969e+01,5.914684534072875977e-01
1.763444882482523441e+09,2.664838981628417969e+01,1.463609123229980469e+01,5.864923000335693359e-01
1.763444882682471752e+09,2.648292541503906250e+01,1.464564895629882812e+01,5.913251042366027832e-01
1.763444882882485151e+09,2.631670951843261719e+01,1.464244651794433594e+01,5.908319950103759766e-01
1.763444882982510567e+09,2.624991226196289062e+01,1.463968276977539062e+01,5.842578411102294922e-01
1.763444883182451248e+09,2.607456016540527344e+01,1.464988994598388672e+01,5.834519267082214355e-01
1.763444883282500267e+09,2.598064804077148438e+01,1.464360427856445312e+01,5.783669948577880859e-01
1.763444883482419968e+09,2.584098052978515625e+01,1.463349056243896484e+01,5.717437863349914551e-01
1.763444883682486296e+09,2.568087387084960938e+01,1.464669990539550781e+01,5.643422603607177734e-01
1.763444883882403374e+09,2.553509902954101562e+01,1.464635086059570312e+01,5.623562932014465332e-01
1.763444883982542276e+09,2.547063064575195312e+01,1.464984416961669922e+01,5.470272898674011230e-01
1.763444884182376385e+09,2.532366752624511719e+01,1.467335414886474609e+01,5.538816452026367188e-01
1.763444884282529831e+09,2.523099517822265625e+01,1.467124271392822266e+01,5.567466020584106445e-01
1.763444884482506514e+09,2.507214546203613281e+01,1.469347858428955078e+01,5.589021444320678711e-01
1.763444884682523966e+09,2.490647888183593750e+01,1.469349002838134766e+01,5.527287125587463379e-01
1.763444884882463217e+09,2.475836753845214844e+01,1.469248867034912109e+01,5.300790071487426758e-01
1.763444885082432985e+09,2.455009269714355469e+01,1.470360469818115234e+01,5.613554716110229492e-01
1.763444885182607174e+09,2.448221015930175781e+01,1.470730972290039062e+01,5.462287068367004395e-01
1.763444885382410526e+09,2.430853843688964844e+01,1.470987701416015625e+01,5.390972495079040527e-01
1.763444885482545614e+09,2.425807952880859375e+01,1.471689128875732422e+01,5.443620085716247559e-01
1.763444885682445765e+09,2.409169197082519531e+01,1.471327972412109375e+01,5.481172800064086914e-01
1.763444885882520676e+09,2.393753814697265625e+01,1.472156524658203125e+01,5.287562012672424316e-01
1.763444885982547283e+09,2.386167144775390625e+01,1.471403694152832031e+01,5.292882919311523438e-01
1.763444886182468176e+09,2.369614601135253906e+01,1.473543262481689453e+01,5.251771211624145508e-01
1.763444886282511950e+09,2.361264801025390625e+01,1.473759746551513672e+01,5.369971394538879395e-01
1.763444886382514715e+09,2.354234313964843750e+01,1.473894405364990234e+01,5.225252509117126465e-01
1.763444886482524157e+09,2.346249198913574219e+01,1.473753356933593750e+01,5.204740762710571289e-01
1.763444886682434082e+09,2.328852081298828125e+01,1.474847698211669922e+01,5.281612277030944824e-01
1.763444886882424355e+09,2.312958908081054688e+01,1.474468803405761719e+01,5.166414976119995117e-01
1.763444887082452536e+09,2.298320007324218750e+01,1.475986003875732422e+01,5.209394693374633789e-01
1.763444887182464361e+09,2.289979743957519531e+01,1.476257991790771484e+01,5.182777047157287598e-01
1.763444887382503748e+09,2.275287818908691406e+01,1.476879978179931641e+01,5.233027338981628418e-01
1.763444887482512712e+09,2.266172027587890625e+01,1.478107261657714844e+01,5.218718647956848145e-01
1.763444887682474613e+09,2.252379989624023438e+01,1.478210449218750000e+01,5.110082626342773438e-01
1.763444887882388115e+09,2.237428283691406250e+01,1.478227233886718750e+01,5.174868702888488770e-01
1.763444887982500076e+09,2.228629112243652344e+01,1.479723072052001953e+01,4.987933933734893799e-01
1.763444888082513332e+09,2.220572090148925781e+01,1.480176830291748047e+01,5.024964213371276855e-01
1.763444888282433033e+09,2.202750396728515625e+01,1.479703807830810547e+01,4.895130693912506104e-01
1.763444888382433176e+09,2.194789505004882812e+01,1.478974437713623047e+01,4.925166666507720947e-01
1.763444888482481480e+09,2.187672805786132812e+01,1.479316329956054688e+01,4.982238113880157471e-01
1.763444888682598591e+09,2.172466278076171875e+01,1.479807949066162109e+01,4.787219464778900146e-01
1.763444888882531166e+09,2.157806587219238281e+01,1.480566596984863281e+01,4.770348668098449707e-01
1.763444889082490206e+09,2.142384910583496094e+01,1.481314468383789062e+01,4.761065244674682617e-01
1.763444889282507658e+09,2.126538467407226562e+01,1.481451416015625000e+01,4.642960429191589355e-01
1.763444889482362986e+09,2.109766769409179688e+01,1.482655048370361328e+01,4.645264148712158203e-01
1.763444889582530022e+09,2.102580451965332031e+01,1.482473945617675781e+01,4.587654173374176025e-01
1.763444889782664776e+09,2.086204719543457031e+01,1.483037948608398438e+01,4.532643556594848633e-01
1.763444889982454300e+09,2.070343971252441406e+01,1.484038734436035156e+01,4.459212124347686768e-01
1.763444890182459593e+09,2.056501579284667969e+01,1.484449863433837891e+01,4.405492544174194336e-01
1.763444890282488346e+09,2.047626876831054688e+01,1.484218692779541016e+01,4.387719333171844482e-01
1.763444890482491493e+09,2.032343673706054688e+01,1.483753871917724609e+01,4.342352747917175293e-01
1.763444890682464600e+09,2.013772583007812500e+01,1.485496902465820312e+01,4.285873770713806152e-01
1.763444890882473230e+09,1.999106979370117188e+01,1.486348533630371094e+01,4.119240045547485352e-01
1.763444891082398653e+09,1.983654403686523438e+01,1.488157749176025391e+01,4.237839281558990479e-01
1.763444891182417631e+09,1.973965263366699219e+01,1.489983177185058594e+01,4.179391264915466309e-01
1.763444891382397652e+09,1.958915710449218750e+01,1.491834735870361328e+01,4.144581258296966553e-01
1.763444891482448816e+09,1.951205444335937500e+01,1.491520500183105469e+01,4.007810950279235840e-01
1.763444891582478523e+09,1.942721939086914062e+01,1.491953945159912109e+01,4.013573527336120605e-01
1.763444891682484627e+09,1.932689094543457031e+01,1.492033767700195312e+01,3.999367058277130127e-01
