timestamp,pos_cov_x,pos_cov_y,pos_cov_z,ori_cov_r,ori_cov_p,ori_cov_y
1763444695.575,0.00322,0.00125,0.00472,0.00038,0.00018,0.00028
1763444695.675,0.00312,0.00126,0.00459,0.00037,0.00016,0.00028
1763444695.775,0.00299,0.00129,0.00447,0.00037,0.00016,0.00028
1763444695.875,0.00275,0.00131,0.00427,0.00037,0.00016,0.00028
1763444695.975,0.00252,0.00138,0.00409,0.00037,0.00017,0.00028
1763444696.075,0.00234,0.00144,0.00397,0.00037,0.00017,0.00028
1763444696.175,0.00223,0.00146,0.00377,0.00038,0.00018,0.00027
1763444696.275,0.00216,0.00148,0.00364,0.00038,0.00018,0.00027
1763444696.375,0.00209,0.00149,0.00345,0.00038,0.00018,0.00027
1763444696.475,0.00216,0.00164,0.00381,0.00039,0.00017,0.00026
1763444696.575,0.00209,0.00161,0.00366,0.00039,0.00017,0.00026
1763444696.675,0.00199,0.00156,0.00341,0.00039,0.00017,0.00026
1763444696.775,0.00217,0.00171,0.00363,0.0004,0.00019,0.00026
1763444696.875,0.00244,0.00193,0.00395,0.0004,0.00019,0.00026
1763444696.975,0.00271,0.00213,0.00425,0.0004,0.00019,0.00026
1763444697.075,0.00285,0.00219,0.00438,0.00042,0.00019,0.00023
1763444697.175,0.00287,0.00215,0.00435,0.00042,0.00019,0.00023
1763444697.275,0.00258,0.00184,0.00399,0.00043,0.00019,0.00023
1763444697.375,0.0025,0.00172,0.00387,0.00043,0.00019,0.00023
1763444697.475,0.00262,0.00179,0.00402,0.00043,0.00019,0.00023
1763444697.575,0.00286,0.00193,0.00438,0.00043,0.00019,0.00023
1763444697.675,0.00316,0.00211,0.00485,0.00043,0.00019,0.00023
1763444697.775,0.00342,0.00226,0.00521,0.00043,0.00019,0.00023
1763444697.875,0.00409,0.00265,0.00601,0.00045,0.00021,0.00023
1763444697.975,0.00501,0.00318,0.00713,0.00045,0.00021,0.00023
1763444698.075,0.00532,0.00335,0.00765,0.00044,0.00017,0.00023
1763444698.175,0.00557,0.00349,0.00803,0.00044,0.00017,0.00023
1763444698.275,0.00527,0.00333,0.00787,0.00044,0.00017,0.00023
1763444698.375,0.00447,0.00289,0.00721,0.00045,0.00017,0.00024
1763444698.475,0.00407,0.00269,0.00692,0.00045,0.00017,0.00024
1763444698.575,0.00346,0.00238,0.00648,0.00045,0.00017,0.00024
1763444698.675,0.00353,0.00244,0.00668,0.00045,0.00018,0.00024
1763444698.775,0.00369,0.00254,0.00695,0.00045,0.00018,0.00024
1763444698.875,0.00376,0.00258,0.00715,0.00046,0.00019,0.00025
1763444698.975,0.00384,0.00263,0.00731,0.00046,0.00019,0.00025
1763444699.075,0.00388,0.00265,0.00745,0.00046,0.00019,0.00025
1763444699.175,0.00391,0.00266,0.00757,0.00046,0.0002,0.00026
1763444699.275,0.00398,0.00271,0.00771,0.00046,0.0002,0.00026
1763444699.375,0.00403,0.00273,0.00788,0.00046,0.0002,0.00026
1763444699.475,0.00409,0.00277,0.008,0.00046,0.0002,0.00027
1763444699.575,0.00414,0.00281,0.00809,0.00046,0.0002,0.00027
1763444699.675,0.00404,0.00276,0.008,0.00046,0.0002,0.00028
1763444699.775,0.00399,0.00274,0.00795,0.00046,0.0002,0.00028
1763444699.875,0.00389,0.0027,0.00786,0.00046,0.0002,0.00028
1763444699.975,0.0038,0.00266,0.00778,0.00047,0.0002,0.00028
1763444700.075,0.00378,0.00267,0.00777,0.00047,0.0002,0.00028
1763444700.175,0.00361,0.00258,0.00762,0.00047,0.0002,0.00028
1763444700.275,0.00364,0.00261,0.00765,0.00047,0.0002,0.00028
1763444700.375,0.00362,0.0026,0.00764,0.00047,0.0002,0.00028
1763444700.475,0.00342,0.00244,0.00744,0.00045,0.00019,0.00027
1763444700.575,0.00325,0.00229,0.00728,0.00045,0.00019,0.00027
1763444700.675,0.00301,0.0021,0.00706,0.00045,0.00019,0.00027
1763444700.775,0.00282,0.00194,0.00685,0.00043,0.00018,0.00026
1763444700.875,0.00267,0.00183,0.00667,0.00043,0.00018,0.00026
1763444700.975,0.00261,0.00179,0.00658,0.00043,0.00018,0.00026
1763444701.075,0.00253,0.00173,0.00644,0.00041,0.00017,0.00025
1763444701.175,0.00246,0.00169,0.00631,0.00041,0.00017,0.00025
1763444701.275,0.00285,0.002,0.00661,0.00042,0.00017,0.00025
1763444701.375,0.0028,0.00196,0.00652,0.00042,0.00017,0.00025
1763444701.475,0.00282,0.00197,0.00649,0.00042,0.00017,0.00025
1763444701.575,0.00294,0.00206,0.00656,0.00043,0.00017,0.00025
1763444701.675,0.00303,0.00213,0.00662,0.00043,0.00017,0.00025
1763444701.775,0.00313,0.00219,0.00666,0.00043,0.00017,0.00025
1763444701.875,0.00313,0.00219,0.00659,0.00041,0.00017,0.00024
1763444701.975,0.00312,0.00218,0.00651,0.00041,0.00017,0.00024
1763444702.075,0.00314,0.00221,0.00648,0.00041,0.00017,0.00024
1763444702.175,0.00313,0.0022,0.00639,0.00042,0.00017,0.00025
1763444702.275,0.00314,0.00221,0.00632,0.00042,0.00017,0.00025
1763444702.375,0.0032,0.00225,0.00634,0.00042,0.00017,0.00025
1763444702.475,0.00372,0.00253,0.00695,0.00043,0.00019,0.00025
1763444702.575,0.00442,0.0029,0.00778,0.00043,0.00019,0.00025
1763444702.675,0.0047,0.00303,0.00813,0.00043,0.00017,0.00025
1763444702.775,0.00494,0.00315,0.00839,0.00043,0.00017,0.00025
1763444702.875,0.00471,0.003,0.0081,0.00043,0.00017,0.00025
1763444702.975,0.0041,0.00265,0.00737,0.00044,0.00018,0.00025
1763444703.075,0.00385,0.00251,0.00706,0.00044,0.00018,0.00025
1763444703.175,0.00345,0.00229,0.00662,0.00044,0.00018,0.00025
1763444703.275,0.00366,0.00242,0.0069,0.00044,0.00019,0.00026
1763444703.375,0.00394,0.0026,0.00723,0.00044,0.00019,0.00026
1763444703.475,0.00408,0.0027,0.00746,0.00045,0.00019,0.00027
1763444703.575,0.00421,0.00279,0.00764,0.00045,0.00019,0.00027
1763444703.675,0.00429,0.00285,0.0078,0.00045,0.00019,0.00027
1763444703.775,0.00431,0.00286,0.0079,0.00046,0.00019,0.00027
1763444703.875,0.00437,0.00288,0.00802,0.00046,0.00019,0.00027
1763444703.975,0.00439,0.00288,0.00814,0.00046,0.00019,0.00027
1763444704.075,0.00504,0.00322,0.00902,0.00047,0.00022,0.00028
1763444704.175,0.00594,0.00369,0.01017,0.00047,0.00022,0.00028
1763444704.275,0.0063,0.00386,0.0107,0.00047,0.0002,0.00029
1763444704.375,0.00659,0.00401,0.01109,0.00047,0.0002,0.00029
1763444704.475,0.00627,0.00385,0.0108,0.00047,0.0002,0.00029
1763444704.575,0.00542,0.00342,0.00989,0.00048,0.00021,0.0003
1763444704.675,0.00499,0.00322,0.00944,0.00048,0.00021,0.0003
1763444704.775,0.00435,0.00291,0.0088,0.00048,0.00021,0.0003
1763444704.875,0.00503,0.0033,0.00969,0.0005,0.00024,0.0003
1763444704.975,0.00602,0.00385,0.01094,0.0005,0.00024,0.0003
1763444705.075,0.00633,0.00399,0.0113,0.00051,0.00021,0.00029
1763444705.175,0.00658,0.00411,0.01157,0.00051,0.00021,0.00029
1763444705.275,0.00619,0.00385,0.01101,0.00051,0.00021,0.00029
1763444705.375,0.00522,0.00327,0.00978,0.00052,0.00022,0.00029
1763444705.475,0.00475,0.00298,0.00917,0.00052,0.00022,0.00029
1763444705.575,0.00405,0.00254,0.0083,0.00052,0.00022,0.00029
1763444705.675,0.00406,0.00253,0.00828,0.00053,0.00022,0.0003
1763444705.775,0.00411,0.00256,0.00829,0.00053,0.00022,0.0003
1763444705.875,0.00395,0.0025,0.00802,0.00053,0.00022,0.00031
1763444705.975,0.00387,0.00248,0.00785,0.00053,0.00022,0.00031
1763444706.075,0.00375,0.00243,0.00764,0.00053,0.00022,0.00031
1763444706.175,0.00362,0.00237,0.00744,0.00052,0.00021,0.00032
1763444706.275,0.00356,0.00235,0.00733,0.00052,0.00021,0.00032
1763444706.375,0.00342,0.00228,0.00714,0.00052,0.00022,0.00032
1763444706.475,0.00336,0.00225,0.00706,0.00052,0.00022,0.00032
1763444706.575,0.00332,0.00222,0.00701,0.00052,0.00022,0.00033
1763444706.675,0.00323,0.00215,0.00688,0.00053,0.00022,0.00033
1763444706.775,0.0032,0.00213,0.00682,0.00053,0.00022,0.00033
1763444706.875,0.00312,0.00206,0.00669,0.00053,0.00022,0.00033
1763444706.975,0.00305,0.00201,0.00657,0.00053,0.00022,0.00034
1763444707.075,0.00305,0.00201,0.00655,0.00053,0.00022,0.00034
1763444707.175,0.00332,0.00214,0.00696,0.00053,0.00023,0.00035
1763444707.275,0.00374,0.00239,0.00757,0.00053,0.00023,0.00035
1763444707.375,0.0044,0.00279,0.00859,0.0005,0.0002,0.00036
1763444707.475,0.00398,0.00263,0.00802,0.0005,0.0002,0.00036
1763444707.575,0.00325,0.00234,0.00692,0.00045,0.00018,0.00038
1763444707.675,0.00307,0.00234,0.00662,0.00045,0.00018,0.00038
1763444707.775,0.00303,0.00232,0.00659,0.00039,0.00018,0.00037
1763444707.875,0.00297,0.00228,0.00653,0.00039,0.00018,0.00037
1763444707.975,0.00292,0.00226,0.00651,0.00034,0.00019,0.00038
1763444708.075,0.00281,0.00219,0.0064,0.00034,0.00019,0.00038
1763444708.175,0.00273,0.00216,0.00632,0.00031,0.00022,0.00041
1763444708.275,0.00274,0.00215,0.00634,0.00031,0.00022,0.00041
1763444708.375,0.00278,0.00217,0.00634,0.00028,0.00025,0.00041
1763444708.475,0.00276,0.00209,0.00616,0.00026,0.00029,0.00043
1763444708.575,0.00263,0.00188,0.00572,0.00024,0.0003,0.00044
1763444708.675,0.00256,0.00179,0.00553,0.00024,0.0003,0.00044
1763444708.775,0.00289,0.00196,0.00586,0.00023,0.00033,0.00045
1763444708.875,0.00324,0.0022,0.00635,0.00022,0.00034,0.00046
1763444708.975,0.00286,0.00194,0.00573,0.00023,0.00036,0.00047
1763444709.075,0.00254,0.00172,0.0052,0.00023,0.00036,0.00047
1763444709.175,0.00257,0.00174,0.00516,0.00023,0.00035,0.00046
1763444709.275,0.00254,0.00171,0.00499,0.00023,0.00035,0.00046
1763444709.375,0.00245,0.00163,0.00467,0.00023,0.00035,0.00046
1763444709.475,0.00244,0.00161,0.00453,0.00023,0.00033,0.00044
1763444709.575,0.00239,0.00153,0.00419,0.00023,0.00033,0.00044
1763444709.675,0.00228,0.00138,0.00366,0.00023,0.00033,0.00044
1763444709.775,0.00241,0.00133,0.00333,0.00025,0.00034,0.00043
1763444709.875,0.00266,0.00137,0.00317,0.00025,0.00034,0.00043
1763444709.975,0.00298,0.0015,0.00328,0.00025,0.00034,0.00043
1763444710.075,0.00306,0.00155,0.00331,0.00025,0.00033,0.00044
1763444710.175,0.00293,0.00152,0.00325,0.00025,0.00033,0.00044
1763444710.275,0.00253,0.00138,0.00309,0.00026,0.00033,0.00043
1763444710.375,0.00223,0.00129,0.00298,0.00026,0.00033,0.00043
1763444710.475,0.00215,0.0013,0.00303,0.00025,0.00034,0.00044
1763444710.575,0.00235,0.00143,0.00321,0.00026,0.00034,0.00044
1763444710.675,0.00263,0.00161,0.00345,0.00026,0.00034,0.00044
1763444710.775,0.00279,0.00171,0.00368,0.00026,0.00034,0.00043
1763444710.875,0.0029,0.00178,0.00388,0.00026,0.00034,0.00043
1763444710.975,0.00287,0.00177,0.00395,0.00026,0.00034,0.00043
1763444711.075,0.00275,0.00172,0.00389,0.00024,0.00032,0.00046
1763444711.175,0.00254,0.00161,0.00379,0.00024,0.00032,0.00046
1763444711.275,0.0024,0.00154,0.0037,0.00024,0.00032,0.00046
1763444711.375,0.00227,0.00148,0.00364,0.00024,0.00033,0.00047
1763444711.475,0.00221,0.00147,0.00364,0.00024,0.00033,0.00047
1763444711.575,0.00227,0.00153,0.00375,0.00024,0.00033,0.00047
1763444711.675,0.00261,0.0018,0.00417,0.00024,0.00034,0.00049
1763444711.775,0.00302,0.00213,0.00469,0.00024,0.00034,0.00049
1763444711.875,0.00321,0.00227,0.005,0.00023,0.00033,0.00047
1763444711.975,0.00335,0.00239,0.00524,0.00023,0.00033,0.00047
1763444712.075,0.00326,0.00233,0.00525,0.00023,0.00033,0.00047
1763444712.175,0.00298,0.00212,0.00507,0.00024,0.00035,0.00047
1763444712.275,0.00287,0.00204,0.00506,0.00024,0.00035,0.00047
1763444712.375,0.0027,0.00191,0.00501,0.00024,0.00035,0.00047
1763444712.475,0.00279,0.00197,0.00524,0.00024,0.00036,0.00049
1763444712.575,0.0029,0.00205,0.00547,0.00024,0.00036,0.00049
1763444712.675,0.00297,0.00211,0.00562,0.00024,0.00036,0.00049
1763444712.775,0.00301,0.00213,0.00576,0.00025,0.00038,0.00047
1763444712.875,0.00286,0.00201,0.00566,0.00025,0.00038,0.00049
1763444712.975,0.00279,0.00197,0.00561,0.00025,0.00038,0.00049
1763444713.075,0.0025,0.00175,0.00521,0.00024,0.00039,0.00051
1763444713.175,0.00235,0.00165,0.00498,0.00024,0.00039,0.00051
1763444713.275,0.00238,0.00168,0.00504,0.00025,0.00041,0.00052
1763444713.375,0.00241,0.0017,0.00511,0.00025,0.00041,0.00052
1763444713.475,0.00243,0.00172,0.00515,0.00024,0.00042,0.00054
1763444713.575,0.00245,0.00174,0.0052,0.00024,0.00042,0.00054
1763444713.675,0.00245,0.00174,0.0052,0.00024,0.00042,0.00054
1763444713.775,0.00246,0.00175,0.00524,0.00024,0.00043,0.00056
1763444713.875,0.00247,0.00176,0.00527,0.00024,0.00043,0.00056
1763444713.975,0.00252,0.0018,0.00539,0.00024,0.00043,0.00056
1763444714.075,0.00258,0.00186,0.00552,0.00024,0.00044,0.00056
1763444714.175,0.00264,0.00192,0.00564,0.00024,0.00044,0.00056
1763444714.275,0.00266,0.00193,0.00564,0.00023,0.00044,0.00058
1763444714.375,0.00269,0.00195,0.00567,0.00023,0.00044,0.00058
1763444714.475,0.00269,0.00195,0.00563,0.00023,0.00044,0.00058
1763444714.575,0.00295,0.00216,0.00603,0.00025,0.00046,0.00058
1763444714.675,0.00331,0.00247,0.00665,0.00025,0.00046,0.00059
1763444714.775,0.00381,0.0029,0.00749,0.00025,0.00046,0.00059
1763444714.875,0.00391,0.00299,0.00764,0.00023,0.00044,0.0006
1763444714.975,0.00369,0.0028,0.00726,0.00023,0.00044,0.0006
1763444715.075,0.00324,0.00242,0.00646,0.00023,0.00044,0.0006
1763444715.175,0.00269,0.00194,0.00548,0.00024,0.00046,0.00061
1763444715.275,0.00233,0.00164,0.00483,0.00024,0.00046,0.00061
1763444715.375,0.00237,0.00169,0.00491,0.00024,0.00046,0.00061
1763444715.475,0.00252,0.00183,0.00519,0.00025,0.00047,0.00063
1763444715.575,0.00269,0.00198,0.00549,0.00025,0.00047,0.00063
1763444715.675,0.00283,0.00206,0.00573,0.00025,0.00048,0.00065
1763444715.775,0.00295,0.00214,0.00593,0.00025,0.00048,0.00065
1763444715.875,0.00295,0.00209,0.00592,0.00027,0.00048,0.00063
1763444715.975,0.00293,0.00207,0.0059,0.00027,0.00048,0.00063
1763444716.075,0.00267,0.00189,0.00549,0.00027,0.00046,0.00064
1763444716.175,0.00265,0.00192,0.00549,0.00027,0.00046,0.00064
1763444716.275,0.00266,0.00194,0.00557,0.00028,0.00047,0.00066
1763444716.375,0.00266,0.00194,0.00562,0.00028,0.00047,0.00066
1763444716.475,0.00271,0.00197,0.00573,0.00028,0.00047,0.00066
1763444716.575,0.00281,0.00205,0.00588,0.00029,0.00048,0.00068
1763444716.675,0.00292,0.00212,0.00601,0.00029,0.00048,0.00068
1763444716.775,0.00305,0.00218,0.00615,0.00029,0.00048,0.00068
1763444716.875,0.00367,0.00261,0.00696,0.00031,0.00052,0.0007
1763444716.975,0.00447,0.00316,0.00802,0.00031,0.00052,0.0007
1763444717.075,0.00474,0.00332,0.00842,0.0003,0.00048,0.00067
1763444717.175,0.00495,0.00346,0.00872,0.0003,0.00048,0.00067
1763444717.275,0.00464,0.00322,0.00833,0.0003,0.00048,0.00067
1763444717.375,0.00385,0.00265,0.00732,0.00029,0.0005,0.0007
1763444717.475,0.00343,0.00235,0.00682,0.00029,0.0005,0.0007
1763444717.575,0.00282,0.0019,0.00605,0.00029,0.0005,0.0007
1763444717.675,0.00281,0.00193,0.00613,0.00029,0.00052,0.00071
1763444717.775,0.00287,0.00202,0.00629,0.00029,0.00052,0.00071
1763444717.875,0.00288,0.00206,0.00636,0.00029,0.00052,0.00074
1763444717.975,0.0029,0.00211,0.00643,0.00029,0.00052,0.00074
1763444718.075,0.0029,0.00213,0.00645,0.00029,0.00052,0.00074
1763444718.175,0.00289,0.00212,0.00646,0.00028,0.00052,0.00076
1763444718.275,0.00291,0.00214,0.0065,0.00028,0.00052,0.00076
1763444718.375,0.00292,0.00213,0.00651,0.00028,0.00052,0.00076
1763444718.475,0.00293,0.00214,0.00655,0.00029,0.00052,0.00077
1763444718.575,0.00295,0.00215,0.00658,0.00029,0.00052,0.00077
1763444718.675,0.0029,0.0021,0.00653,0.00028,0.00052,0.0008
1763444718.775,0.00287,0.00208,0.00653,0.00028,0.00052,0.0008
1763444718.875,0.00282,0.00203,0.00649,0.00028,0.00052,0.0008
1763444718.975,0.00277,0.002,0.00652,0.00029,0.00053,0.00079
1763444719.075,0.00277,0.00201,0.00661,0.00029,0.00053,0.00079
1763444719.175,0.00275,0.00199,0.00667,0.00029,0.00053,0.00079
1763444719.275,0.00312,0.00231,0.00747,0.00029,0.00056,0.00083
1763444719.375,0.00362,0.00273,0.00852,0.00029,0.00056,0.00083
1763444719.475,0.00379,0.00285,0.00889,0.00029,0.00055,0.00082
1763444719.575,0.00392,0.00296,0.00917,0.00029,0.00055,0.00083
1763444719.675,0.0037,0.00276,0.00876,0.00029,0.00055,0.00083
1763444719.775,0.00331,0.00243,0.008,0.0003,0.00055,0.00083
1763444719.875,0.00305,0.00222,0.00745,0.0003,0.00056,0.00085
1763444719.975,0.00265,0.00189,0.00658,0.0003,0.00056,0.00085
1763444720.075,0.0027,0.00195,0.00662,0.0003,0.00057,0.00087
1763444720.175,0.0028,0.00204,0.00675,0.0003,0.00057,0.00087
1763444720.275,0.00283,0.00206,0.00681,0.0003,0.00057,0.00087
1763444720.375,0.00286,0.00207,0.00686,0.00031,0.00057,0.00088
1763444720.475,0.00292,0.0021,0.00695,0.00031,0.00057,0.00088
1763444720.575,0.00297,0.00212,0.00702,0.00031,0.00057,0.00088
1763444720.675,0.00342,0.00246,0.00781,0.00031,0.00059,0.00093
1763444720.775,0.00401,0.00292,0.00884,0.00031,0.00059,0.00093
1763444720.875,0.00418,0.00304,0.00913,0.00032,0.00057,0.0009
1763444720.975,0.00431,0.00314,0.00936,0.00032,0.00057,0.0009
1763444721.075,0.00404,0.00292,0.00888,0.00032,0.00057,0.0009
1763444721.175,0.00344,0.00246,0.00782,0.0003,0.00058,0.00093
1763444721.275,0.00315,0.00224,0.00729,0.0003,0.00058,0.00093
1763444721.375,0.00271,0.00191,0.0065,0.0003,0.00058,0.00093
1763444721.475,0.00308,0.00225,0.00717,0.00032,0.0006,0.00096
1763444721.575,0.00362,0.00271,0.00813,0.00032,0.0006,0.00096
1763444721.675,0.00377,0.00284,0.0084,0.00031,0.00058,0.00097
1763444721.775,0.00389,0.00295,0.00861,0.00031,0.00058,0.00097
1763444721.875,0.00366,0.00276,0.00819,0.00031,0.00058,0.00097
1763444721.975,0.00314,0.00234,0.00725,0.00032,0.00058,0.00099
1763444722.075,0.00288,0.00213,0.00677,0.00032,0.00058,0.00099
1763444722.175,0.0025,0.00182,0.00604,0.00032,0.00058,0.00099
1763444722.275,0.00282,0.00211,0.00658,0.00033,0.0006,0.001
1763444722.375,0.00329,0.00252,0.00737,0.00033,0.0006,0.001
1763444722.475,0.00346,0.00265,0.00768,0.00032,0.0006,0.00102
1763444722.575,0.00359,0.00276,0.00791,0.00032,0.0006,0.00102
1763444722.675,0.00343,0.00261,0.00764,0.00032,0.0006,0.00102
1763444722.775,0.00303,0.00225,0.00698,0.00034,0.00061,0.00102
1763444722.875,0.00284,0.00208,0.00666,0.00034,0.00061,0.00102
1763444722.975,0.00255,0.00183,0.00615,0.00034,0.00061,0.00102
1763444723.075,0.00262,0.0019,0.00628,0.00034,0.00062,0.00105
1763444723.175,0.00273,0.00199,0.00646,0.00034,0.00062,0.00105
1763444723.275,0.00276,0.00201,0.00654,0.00035,0.00063,0.00105
1763444723.375,0.00279,0.00204,0.0066,0.00035,0.00063,0.00105
1763444723.475,0.00278,0.00204,0.00659,0.00035,0.00063,0.00105
1763444723.575,0.00275,0.00201,0.00658,0.00034,0.00064,0.00109
1763444723.675,0.00275,0.00202,0.00663,0.00034,0.00064,0.00109
1763444723.775,0.00274,0.002,0.00663,0.00034,0.00064,0.00109
1763444723.875,0.00309,0.00231,0.0073,0.00035,0.00066,0.00113
1763444723.975,0.00355,0.00273,0.00816,0.00035,0.00066,0.00113
1763444724.075,0.004,0.00314,0.00897,0.00035,0.00066,0.00113
1763444724.175,0.00413,0.0033,0.00923,0.00034,0.00067,0.00112
1763444724.275,0.004,0.00323,0.00901,0.00034,0.00067,0.00112
1763444724.375,0.00343,0.00278,0.00804,0.00034,0.00069,0.00117
1763444724.475,0.00302,0.00246,0.00733,0.00034,0.00069,0.00117
1763444724.575,0.0027,0.00222,0.00679,0.00034,0.00069,0.00117
1763444724.675,0.00267,0.0022,0.00678,0.00035,0.0007,0.00118
1763444724.775,0.00269,0.00224,0.00685,0.00035,0.0007,0.00118
1763444724.875,0.00266,0.00222,0.00686,0.00033,0.00071,0.00122
1763444724.975,0.00268,0.00225,0.00693,0.00033,0.00071,0.00122
1763444725.075,0.00269,0.00226,0.00699,0.00033,0.00071,0.00122
1763444725.175,0.0027,0.00228,0.00706,0.00034,0.00072,0.00121
1763444725.275,0.00272,0.00231,0.00714,0.00034,0.00072,0.00121
1763444725.375,0.00272,0.00233,0.0072,0.00034,0.00072,0.00122
1763444725.475,0.00275,0.00239,0.0073,0.00033,0.00074,0.00124
1763444725.575,0.00278,0.00246,0.00738,0.00033,0.00074,0.00124
1763444725.675,0.00279,0.00248,0.00741,0.00033,0.00075,0.00123
1763444725.775,0.00281,0.00252,0.00745,0.00033,0.00075,0.00123
1763444725.875,0.00282,0.00253,0.00747,0.00033,0.00075,0.00123
1763444725.975,0.00282,0.00252,0.00747,0.00033,0.0007,0.00117
1763444726.075,0.00285,0.00255,0.00754,0.00033,0.0007,0.00117
1763444726.175,0.00287,0.00255,0.00758,0.00033,0.0007,0.00117
1763444726.275,0.00347,0.00306,0.00848,0.00034,0.00067,0.00107
1763444726.375,0.00409,0.00362,0.00943,0.00034,0.00067,0.00107
1763444726.475,0.00408,0.00353,0.00917,0.00034,0.0006,0.00086
1763444726.575,0.00354,0.00305,0.00824,0.00034,0.0006,0.00086
1763444726.675,0.00361,0.00309,0.00827,0.00036,0.0005,0.00065
1763444726.775,0.00369,0.00312,0.00828,0.00036,0.0005,0.00065
1763444726.875,0.004,0.00335,0.00866,0.00039,0.00043,0.00056
1763444726.975,0.0039,0.00324,0.00845,0.00042,0.00038,0.00046
1763444727.075,0.0037,0.00307,0.00813,0.00042,0.00038,0.00046
1763444727.175,0.00338,0.00279,0.00763,0.00045,0.00033,0.00036
1763444727.275,0.00337,0.00277,0.00753,0.00045,0.00033,0.00036
1763444727.375,0.00328,0.00265,0.00726,0.00049,0.00031,0.00033
1763444727.475,0.00334,0.00269,0.00723,0.0005,0.00031,0.00033
1763444727.575,0.00337,0.00271,0.00706,0.00051,0.00029,0.0003
1763444727.675,0.00325,0.00262,0.00661,0.00053,0.00028,0.00028
1763444727.775,0.0031,0.00246,0.00635,0.00055,0.00027,0.00026
1763444727.875,0.00298,0.00234,0.00616,0.00055,0.00027,0.00026
1763444727.975,0.00306,0.00233,0.00623,0.00055,0.00027,0.00026
1763444728.075,0.00344,0.00257,0.0067,0.00055,0.00027,0.00026
1763444728.175,0.00361,0.00262,0.0069,0.00053,0.00024,0.00025
1763444728.275,0.00235,0.00173,0.00529,0.00054,0.00025,0.00025
1763444728.375,0.00246,0.00177,0.00545,0.00053,0.00024,0.00023
1763444728.475,0.00259,0.00183,0.00567,0.00054,0.00025,0.00022
1763444728.575,0.00263,0.00182,0.00588,0.00054,0.00025,0.00022
1763444728.675,0.00251,0.00171,0.00577,0.00054,0.00025,0.00022
1763444728.775,0.0023,0.00155,0.00548,0.00054,0.00025,0.00022
1763444728.875,0.00261,0.00175,0.00583,0.00055,0.00027,0.00022
1763444728.975,0.0024,0.00158,0.00561,0.00055,0.00027,0.00022
1763444729.075,0.00242,0.00158,0.00566,0.00055,0.00027,0.00022
1763444729.175,0.00287,0.00188,0.00627,0.00055,0.00029,0.00022
1763444729.275,0.0034,0.00221,0.00707,0.00055,0.00029,0.00022
1763444729.375,0.00426,0.00283,0.00844,0.00051,0.00026,0.00023
1763444729.475,0.00293,0.00216,0.0066,0.00045,0.00024,0.00024
1763444729.575,0.00274,0.00203,0.0063,0.00045,0.00024,0.00024
1763444729.675,0.00248,0.00184,0.00591,0.00045,0.00024,0.00024
1763444729.775,0.00253,0.00188,0.00601,0.00046,0.00023,0.00025
1763444729.875,0.00254,0.00185,0.00605,0.00046,0.00023,0.00025
1763444729.975,0.0025,0.00176,0.00607,0.00046,0.00023,0.00025
1763444730.075,0.00257,0.00182,0.00613,0.00047,0.00024,0.00026
1763444730.175,0.00261,0.00184,0.0062,0.00047,0.00024,0.00026
1763444730.275,0.00263,0.00182,0.00625,0.00047,0.00024,0.00026
1763444730.375,0.00264,0.00182,0.00626,0.00048,0.00024,0.00026
1763444730.475,0.00265,0.00182,0.00627,0.00048,0.00024,0.00026
1763444730.575,0.0027,0.00186,0.00631,0.00048,0.00024,0.00026
1763444730.675,0.00278,0.00191,0.00644,0.00048,0.00024,0.00027
1763444730.775,0.00288,0.00198,0.00661,0.00048,0.00024,0.00027
1763444730.875,0.00295,0.00203,0.00677,0.00049,0.00023,0.00028
1763444730.975,0.00304,0.00209,0.00691,0.00049,0.00023,0.00028
1763444731.075,0.00307,0.0021,0.00699,0.00049,0.00023,0.00028
1763444731.175,0.00305,0.0021,0.00698,0.00049,0.00022,0.00029
1763444731.275,0.00306,0.00213,0.00702,0.00049,0.00022,0.00029
1763444731.375,0.00304,0.00215,0.00702,0.00049,0.00022,0.00029
1763444731.475,0.00306,0.00219,0.00705,0.00051,0.00021,0.00029
1763444731.575,0.00309,0.00223,0.00706,0.00051,0.00021,0.00029
1763444731.675,0.00314,0.00227,0.00709,0.00051,0.00021,0.00029
1763444731.775,0.00317,0.00229,0.00708,0.00052,0.00021,0.00029
1763444731.875,0.00302,0.00217,0.00685,0.00054,0.0002,0.00029
1763444731.975,0.00299,0.00215,0.00678,0.00054,0.0002,0.00029
1763444732.075,0.00294,0.00211,0.00669,0.00054,0.0002,0.00029
1763444732.175,0.00302,0.00216,0.00684,0.00056,0.00021,0.0003
1763444732.275,0.00319,0.00227,0.00713,0.00056,0.00021,0.0003
1763444732.375,0.00339,0.0024,0.0075,0.00056,0.00021,0.0003
1763444732.475,0.0034,0.0024,0.00752,0.00056,0.00019,0.00031
1763444732.575,0.00341,0.00239,0.00757,0.00056,0.00019,0.00031
1763444732.675,0.00332,0.00233,0.00743,0.00056,0.00019,0.00031
1763444732.775,0.00317,0.00222,0.00723,0.00058,0.00019,0.0003
1763444732.875,0.00308,0.00216,0.00711,0.00058,0.00019,0.0003
1763444732.975,0.00342,0.00239,0.00769,0.0006,0.0002,0.00033
1763444733.075,0.00371,0.00259,0.00817,0.0006,0.0002,0.00033
1763444733.175,0.00417,0.00289,0.00892,0.0006,0.0002,0.00033
