timestamp,pos_cov_x,pos_cov_y,pos_cov_z,ori_cov_r,ori_cov_p,ori_cov_y
1763444742.675,0.00197,0.00301,0.00337,0.00099,0.00022,0.00073
1763444742.775,0.00203,0.00306,0.00341,0.00099,0.00022,0.00073
1763444742.875,0.00232,0.00336,0.00367,0.00102,0.00023,0.00074
1763444742.975,0.00269,0.00375,0.00401,0.00102,0.00023,0.00074
1763444743.075,0.0028,0.0039,0.00409,0.001,0.00023,0.00074
1763444743.175,0.0029,0.00401,0.00415,0.001,0.00024,0.00074
1763444743.275,0.00277,0.00389,0.00399,0.001,0.00024,0.00074
1763444743.375,0.00244,0.00356,0.00364,0.00102,0.00023,0.00076
1763444743.475,0.00228,0.00339,0.00346,0.00102,0.00023,0.00076
1763444743.575,0.00202,0.00314,0.00318,0.00102,0.00023,0.00076
1763444743.675,0.00202,0.00315,0.00315,0.00101,0.00024,0.00077
1763444743.775,0.00205,0.00318,0.00315,0.00101,0.00024,0.00077
1763444743.875,0.00202,0.00313,0.00312,0.00101,0.00023,0.00078
1763444743.975,0.00202,0.00312,0.0031,0.00101,0.00023,0.00078
1763444744.075,0.00199,0.00307,0.00307,0.00101,0.00023,0.00078
1763444744.175,0.00198,0.00306,0.00306,0.00101,0.00023,0.00078
1763444744.275,0.00202,0.00307,0.00309,0.00104,0.00024,0.00079
1763444744.375,0.00205,0.00308,0.00311,0.00104,0.00024,0.00079
1763444744.475,0.0021,0.0031,0.00313,0.00107,0.00024,0.00079
1763444744.575,0.00216,0.00313,0.00316,0.00107,0.00024,0.0008
1763444744.675,0.00218,0.00314,0.00315,0.00107,0.00024,0.0008
1763444744.775,0.00216,0.00308,0.00312,0.00109,0.00024,0.00079
1763444744.875,0.00216,0.00305,0.0031,0.00109,0.00024,0.00079
1763444744.975,0.00228,0.00304,0.00317,0.00111,0.00025,0.00083
1763444745.075,0.00242,0.0031,0.00327,0.00111,0.00025,0.00083
1763444745.175,0.00266,0.00324,0.00344,0.00111,0.00025,0.00083
1763444745.275,0.0029,0.0034,0.00362,0.00111,0.00025,0.00083
1763444745.375,0.00295,0.00349,0.0037,0.00111,0.00025,0.00083
1763444745.475,0.0027,0.00349,0.0036,0.00108,0.00027,0.00084
1763444745.575,0.00251,0.00346,0.00349,0.00108,0.00027,0.00084
1763444745.675,0.00252,0.00349,0.0035,0.00108,0.00027,0.00084
1763444745.775,0.0025,0.00353,0.00349,0.00109,0.00027,0.00083
1763444745.875,0.00251,0.0036,0.00349,0.00109,0.00027,0.00083
1763444745.975,0.00247,0.00366,0.00348,0.00109,0.00027,0.00083
1763444746.075,0.00273,0.00396,0.00369,0.00102,0.0003,0.0008
1763444746.175,0.00307,0.00437,0.00397,0.00102,0.0003,0.0008
1763444746.275,0.00354,0.005,0.00441,0.00097,0.00031,0.00074
1763444746.375,0.00301,0.00463,0.00412,0.00093,0.00034,0.00071
1763444746.475,0.0028,0.00455,0.00404,0.00093,0.00034,0.00071
1763444746.575,0.00279,0.00458,0.00407,0.00093,0.00037,0.00066
1763444746.675,0.00275,0.00454,0.00405,0.00093,0.00037,0.00066
1763444746.775,0.00238,0.00408,0.00379,0.00091,0.00039,0.00064
1763444746.875,0.00214,0.00369,0.00353,0.0009,0.00041,0.00064
1763444746.975,0.00208,0.00359,0.00345,0.0009,0.00041,0.00064
1763444747.075,0.00208,0.00358,0.00341,0.00092,0.00043,0.00062
1763444747.175,0.00189,0.00337,0.00315,0.00094,0.00045,0.00062
1763444747.275,0.00185,0.00332,0.00306,0.00094,0.00045,0.00062
1763444747.375,0.00201,0.00356,0.00318,0.00095,0.00048,0.00064
1763444747.475,0.00221,0.00386,0.00335,0.00095,0.00052,0.00064
1763444747.575,0.00215,0.0038,0.00329,0.00095,0.00052,0.00064
1763444747.675,0.00212,0.00373,0.00322,0.00095,0.00056,0.00062
1763444747.775,0.00198,0.00359,0.00304,0.00095,0.00059,0.00059
1763444747.875,0.00193,0.00363,0.003,0.00095,0.00063,0.0006
1763444747.975,0.00183,0.00358,0.00296,0.00095,0.00063,0.0006
1763444748.075,0.0017,0.0033,0.00278,0.0009,0.00068,0.00057
1763444748.175,0.00177,0.0033,0.00277,0.0009,0.00074,0.00058
1763444748.275,0.00187,0.0036,0.00282,0.0009,0.00074,0.00058
1763444748.375,0.00199,0.00396,0.00298,0.00088,0.00075,0.00053
1763444748.475,0.00198,0.00417,0.00305,0.00085,0.0008,0.0005
1763444748.575,0.00186,0.00409,0.00295,0.00081,0.00086,0.00049
1763444748.675,0.00175,0.00403,0.00284,0.00081,0.00094,0.00049
1763444748.775,0.0018,0.0042,0.00286,0.00081,0.00094,0.00049
1763444748.875,0.0019,0.00436,0.00289,0.00081,0.00097,0.0005
1763444748.975,0.00198,0.00447,0.0029,0.00079,0.00096,0.00046
1763444749.075,0.00196,0.0044,0.00285,0.00077,0.00101,0.00044
1763444749.175,0.00187,0.00422,0.00274,0.00077,0.00101,0.00044
1763444749.275,0.00188,0.00411,0.00273,0.00075,0.00116,0.00041
1763444749.375,0.00161,0.00331,0.00239,0.00076,0.00116,0.0004
1763444749.475,0.00152,0.00298,0.00225,0.00076,0.00116,0.0004
1763444749.575,0.00125,0.00242,0.00194,0.00078,0.0011,0.00039
1763444749.675,0.00106,0.00214,0.00177,0.00078,0.0011,0.00039
1763444749.775,0.00099,0.00205,0.0017,0.00078,0.0011,0.00039
1763444749.875,0.00101,0.00207,0.00171,0.00079,0.00107,0.00033
1763444749.975,0.00093,0.00195,0.00164,0.00079,0.00107,0.00033
1763444750.075,0.00089,0.0019,0.0016,0.00079,0.00107,0.00033
1763444750.175,0.00086,0.00187,0.00158,0.0008,0.00111,0.00032
1763444750.275,0.00082,0.0018,0.00153,0.0008,0.00111,0.00032
1763444750.375,0.00077,0.00173,0.00149,0.00083,0.00113,0.00032
1763444750.475,0.00071,0.00168,0.00145,0.00083,0.00116,0.00033
1763444750.575,0.00069,0.00166,0.00143,0.00083,0.00116,0.00033
1763444750.675,0.00063,0.00156,0.00136,0.00081,0.00115,0.00033
1763444750.775,0.00062,0.00154,0.00137,0.00082,0.00118,0.00033
1763444750.875,0.00059,0.00147,0.00131,0.00077,0.00105,0.0003
1763444750.975,0.00055,0.00139,0.00126,0.00077,0.00105,0.0003
1763444751.075,0.00063,0.00145,0.00133,0.00076,0.00108,0.00031
1763444751.175,0.00063,0.00145,0.00133,0.00072,0.00114,0.00036
1763444751.275,0.00063,0.00145,0.00131,0.00073,0.00114,0.00036
1763444751.375,0.00067,0.00149,0.00132,0.00071,0.00115,0.00038
1763444751.475,0.00073,0.00153,0.00132,0.00071,0.00115,0.00038
1763444751.575,0.00073,0.00147,0.00123,0.00069,0.00092,0.00035
1763444751.675,0.00066,0.00138,0.00118,0.00071,0.00093,0.00036
1763444751.775,0.00061,0.00129,0.00113,0.00071,0.00093,0.00036
1763444751.875,0.00054,0.00118,0.00107,0.00069,0.00098,0.00038
1763444751.975,0.00053,0.00115,0.00105,0.00069,0.00098,0.00038
1763444752.075,0.00051,0.00107,0.00105,0.00068,0.00097,0.00034
1763444752.175,0.00048,0.00106,0.0011,0.0007,0.00097,0.00034
1763444752.275,0.00045,0.00104,0.00111,0.00064,0.00089,0.00034
1763444752.375,0.00043,0.00103,0.00113,0.00064,0.00089,0.00034
1763444752.475,0.00043,0.00105,0.0012,0.00063,0.00093,0.00035
1763444752.575,0.00045,0.00108,0.00125,0.00063,0.00093,0.00035
1763444752.675,0.00042,0.00103,0.00119,0.00059,0.00082,0.00029
1763444752.775,0.00038,0.00099,0.00115,0.00059,0.00082,0.00029
1763444752.875,0.00046,0.00107,0.00121,0.00056,0.00076,0.00026
1763444752.975,0.0004,0.001,0.00114,0.00056,0.00076,0.00026
1763444753.075,0.00037,0.00096,0.00109,0.00056,0.00076,0.00026
1763444753.175,0.00032,0.00089,0.001,0.00054,0.0007,0.00024
1763444753.275,0.00032,0.00089,0.00099,0.00054,0.0007,0.00024
1763444753.375,0.00031,0.00088,0.00097,0.00054,0.0007,0.00024
1763444753.475,0.0003,0.00087,0.00094,0.00053,0.00066,0.00024
1763444753.575,0.0003,0.00085,0.00092,0.00053,0.00066,0.00024
1763444753.675,0.00029,0.00083,0.00089,0.00052,0.00062,0.00023
1763444753.775,0.00028,0.00082,0.00088,0.00052,0.00062,0.00023
1763444753.875,0.00028,0.0008,0.00086,0.00052,0.00062,0.00023
1763444753.975,0.00028,0.00079,0.00084,0.00051,0.00059,0.00023
1763444754.075,0.00027,0.00079,0.00083,0.00051,0.00059,0.00023
1763444754.175,0.00027,0.00078,0.00082,0.00051,0.00059,0.00023
1763444754.275,0.00027,0.00076,0.0008,0.00049,0.00057,0.00022
1763444754.375,0.00026,0.00075,0.00079,0.00049,0.00057,0.00022
1763444754.475,0.00026,0.00075,0.00078,0.00049,0.00057,0.00022
1763444754.575,0.00026,0.00074,0.00076,0.00048,0.00055,0.00022
1763444754.675,0.00026,0.00073,0.00075,0.00048,0.00055,0.00022
1763444754.775,0.00025,0.00072,0.00074,0.00048,0.00054,0.00023
1763444754.875,0.00026,0.00071,0.00072,0.00047,0.00052,0.00024
1763444754.975,0.00025,0.0007,0.00071,0.00047,0.00052,0.00024
1763444755.075,0.00025,0.0007,0.00069,0.00049,0.00053,0.00027
1763444755.175,0.00025,0.0007,0.00068,0.00049,0.00053,0.00027
1763444755.275,0.00024,0.0007,0.00068,0.00049,0.00054,0.0003
1763444755.375,0.00025,0.00075,0.00068,0.00052,0.00055,0.00033
1763444755.475,0.00028,0.00084,0.00072,0.00054,0.00056,0.00037
1763444755.575,0.00033,0.00095,0.00075,0.00054,0.00056,0.00037
1763444755.675,0.00045,0.00122,0.00086,0.00054,0.00055,0.00039
1763444755.775,0.00053,0.00135,0.0009,0.00055,0.00054,0.00039
1763444755.875,0.00132,0.00265,0.00144,0.00061,0.0006,0.00044
1763444755.975,0.00229,0.00426,0.00211,0.00063,0.00062,0.00044
1763444756.075,0.00254,0.00467,0.00229,0.00063,0.00062,0.00044
1763444756.175,0.00258,0.00479,0.00236,0.00073,0.00071,0.00049
1763444756.275,0.00276,0.00519,0.00253,0.00073,0.00072,0.00049
1763444756.375,0.0031,0.00575,0.00279,0.00068,0.0007,0.00058
1763444756.475,0.00337,0.00622,0.00299,0.00068,0.0007,0.00058
1763444756.575,0.00375,0.00673,0.00332,0.00063,0.00068,0.00044
1763444756.675,0.00387,0.00676,0.00343,0.00063,0.00068,0.00044
1763444756.775,0.00375,0.00639,0.00344,0.00063,0.00068,0.00044
1763444756.875,0.0034,0.00556,0.0034,0.00061,0.0007,0.00042
1763444756.975,0.00319,0.00514,0.00338,0.00061,0.0007,0.00042
1763444757.075,0.00284,0.00451,0.00332,0.00061,0.0007,0.00042
1763444757.175,0.00298,0.00465,0.00349,0.00062,0.00069,0.00039
1763444757.275,0.00322,0.00493,0.0037,0.00062,0.00069,0.00039
1763444757.375,0.00337,0.00505,0.00387,0.00062,0.00071,0.00036
1763444757.475,0.00349,0.00516,0.00401,0.00062,0.00071,0.00036
1763444757.575,0.00348,0.00509,0.00408,0.00062,0.00071,0.00036
1763444757.675,0.00332,0.00488,0.00408,0.00064,0.00071,0.00037
1763444757.775,0.00324,0.00481,0.0041,0.00064,0.00071,0.00037
1763444757.875,0.0031,0.00468,0.0041,0.00064,0.00071,0.00037
1763444757.975,0.00323,0.00492,0.00426,0.00064,0.00074,0.00038
1763444758.075,0.00342,0.00522,0.00443,0.00064,0.00074,0.00038
1763444758.175,0.00352,0.00536,0.00456,0.00064,0.00075,0.00036
1763444758.275,0.0036,0.00548,0.00466,0.00064,0.00075,0.00036
1763444758.375,0.00357,0.00543,0.00469,0.00064,0.00075,0.00036
1763444758.475,0.00349,0.00532,0.00468,0.00064,0.00075,0.00036
1763444758.575,0.0035,0.00534,0.00475,0.00062,0.00079,0.00036
1763444758.675,0.0035,0.00534,0.00481,0.00062,0.00079,0.00036
1763444758.775,0.00386,0.0059,0.00518,0.0006,0.00083,0.00037
1763444758.875,0.00402,0.00613,0.00533,0.0006,0.00083,0.00037
1763444758.975,0.00428,0.0065,0.00559,0.00056,0.00076,0.00035
1763444759.075,0.00436,0.00639,0.00573,0.00055,0.00078,0.00034
1763444759.175,0.00434,0.0062,0.00577,0.00055,0.00078,0.00034
1763444759.275,0.00435,0.00579,0.00601,0.00054,0.00079,0.00033
1763444759.375,0.0045,0.00569,0.00627,0.00054,0.00079,0.00033
1763444759.475,0.00452,0.00558,0.0064,0.00051,0.00082,0.00031
1763444759.575,0.00453,0.00546,0.00653,0.00051,0.00082,0.00031
1763444759.675,0.00444,0.00528,0.00672,0.0005,0.00082,0.00031
1763444759.775,0.00445,0.00537,0.00697,0.0005,0.00082,0.00034
1763444759.875,0.00451,0.00551,0.00717,0.0005,0.00082,0.00034
1763444759.975,0.00452,0.00556,0.00735,0.00049,0.00084,0.00036
1763444760.075,0.00433,0.00515,0.00736,0.00046,0.00078,0.00037
1763444760.175,0.00418,0.00479,0.0073,0.00046,0.00078,0.00037
1763444760.275,0.00415,0.00454,0.00722,0.00046,0.00078,0.00039
1763444760.375,0.00414,0.00429,0.00715,0.00046,0.00078,0.00039
1763444760.475,0.00445,0.00449,0.00738,0.00045,0.0008,0.00041
1763444760.575,0.00478,0.00477,0.00761,0.00045,0.0008,0.00041
1763444760.675,0.00493,0.00494,0.00777,0.00045,0.00083,0.00041
1763444760.775,0.00521,0.00519,0.00798,0.00045,0.00083,0.00041
1763444760.875,0.00552,0.00547,0.00821,0.00045,0.00083,0.00041
1763444760.975,0.00566,0.00565,0.00835,0.00045,0.00083,0.00041
1763444761.075,0.00595,0.00614,0.00867,0.00045,0.00085,0.00043
1763444761.175,0.00639,0.00685,0.00913,0.00045,0.00085,0.00043
1763444761.275,0.00685,0.00775,0.00973,0.00046,0.00089,0.00044
1763444761.375,0.00715,0.00839,0.01014,0.00046,0.00089,0.00044
1763444761.475,0.00725,0.00872,0.01037,0.00046,0.00089,0.00044
1763444761.575,0.00744,0.00913,0.01065,0.00049,0.00088,0.00042
1763444761.675,0.00764,0.00948,0.01088,0.00049,0.00088,0.00042
1763444761.775,0.00789,0.0099,0.01113,0.00049,0.00088,0.00042
1763444761.875,0.00861,0.01092,0.01163,0.0005,0.00091,0.00046
1763444761.975,0.00908,0.01179,0.01208,0.0005,0.00091,0.00046
1763444762.075,0.00987,0.01316,0.01277,0.00052,0.00089,0.00053
1763444762.175,0.01048,0.0143,0.01331,0.00052,0.00089,0.00053
1763444762.275,0.01083,0.01493,0.01357,0.00052,0.00089,0.00053
1763444762.375,0.01117,0.0156,0.01388,0.00052,0.00089,0.00056
1763444762.475,0.01156,0.01635,0.01421,0.00052,0.00089,0.00056
1763444762.575,0.01206,0.01731,0.01458,0.00052,0.00089,0.00056
1763444762.675,0.01294,0.01845,0.01511,0.00053,0.00091,0.00058
1763444762.775,0.01394,0.01963,0.01564,0.00053,0.00091,0.00058
1763444762.875,0.01475,0.02055,0.01605,0.00053,0.00091,0.00059
1763444762.975,0.0164,0.02204,0.0168,0.00055,0.00094,0.00062
1763444763.075,0.01809,0.02353,0.01754,0.00055,0.00094,0.00062
1763444763.175,0.01919,0.02451,0.01799,0.00055,0.00094,0.00062
1763444763.275,0.02083,0.02573,0.01875,0.00054,0.00098,0.00058
1763444763.375,0.0223,0.02683,0.01947,0.00054,0.00098,0.00058
1763444763.475,0.02325,0.0273,0.01993,0.00059,0.00097,0.00055
1763444763.575,0.02404,0.02774,0.02036,0.00059,0.00097,0.00055
1763444763.675,0.02472,0.02809,0.0207,0.00059,0.00097,0.00055
1763444763.775,0.02617,0.02857,0.02138,0.00062,0.001,0.00056
1763444763.875,0.02697,0.02922,0.02185,0.00062,0.001,0.00056
1763444763.975,0.02804,0.03001,0.02246,0.00062,0.001,0.00056
1763444764.075,0.02914,0.03111,0.0233,0.00066,0.00102,0.00059
1763444764.175,0.03012,0.03205,0.02406,0.00066,0.00102,0.00059
1763444764.275,0.03044,0.03208,0.02459,0.00063,0.00107,0.00056
1763444764.375,0.03077,0.03216,0.02501,0.00063,0.00107,0.00056
1763444764.475,0.03097,0.03213,0.02533,0.00063,0.00107,0.00056
1763444764.575,0.0308,0.03103,0.02607,0.00062,0.00108,0.00054
1763444764.675,0.03001,0.02909,0.02715,0.00058,0.00111,0.00051
1763444764.775,0.02982,0.02862,0.02766,0.00058,0.00111,0.00051
1763444764.875,0.0297,0.0283,0.02804,0.00058,0.00111,0.00051
1763444764.975,0.02937,0.02774,0.02845,0.00058,0.00111,0.00051
1763444765.075,0.0294,0.02784,0.02851,0.00058,0.00111,0.00051
1763444765.175,0.02435,0.0248,0.02609,0.00054,0.00113,0.00048
1763444765.275,0.01606,0.01967,0.02215,0.00054,0.00113,0.00048
1763444765.375,0.00833,0.01479,0.0176,0.00054,0.00114,0.00045
1763444765.475,0.00773,0.01437,0.0171,0.00054,0.00114,0.00045
1763444765.575,0.00735,0.01396,0.01658,0.00054,0.00114,0.00045
1763444765.675,0.0066,0.01313,0.01551,0.00054,0.00118,0.00044
1763444765.775,0.00605,0.01254,0.01469,0.00054,0.00118,0.00044
1763444765.875,0.00495,0.01121,0.01295,0.00059,0.0011,0.00043
1763444765.975,0.00463,0.01082,0.01231,0.00059,0.0011,0.00043
1763444766.075,0.00412,0.00986,0.01105,0.0006,0.0011,0.00041
1763444766.175,0.004,0.00951,0.01058,0.0006,0.0011,0.00041
1763444766.275,0.00371,0.00878,0.00978,0.00062,0.0011,0.00037
1763444766.375,0.00361,0.00854,0.0095,0.00062,0.0011,0.00037
1763444766.475,0.00331,0.00792,0.00886,0.00064,0.00101,0.00037
1763444766.575,0.0032,0.00773,0.00857,0.00064,0.00101,0.00037
1763444766.675,0.00304,0.00754,0.00829,0.00067,0.00103,0.00039
1763444766.775,0.00299,0.0075,0.00823,0.00067,0.00103,0.00039
1763444766.875,0.00299,0.0075,0.0082,0.00067,0.00105,0.00041
1763444766.975,0.00291,0.00735,0.00814,0.00069,0.00102,0.0004
1763444767.075,0.00291,0.00732,0.00811,0.00069,0.00102,0.0004
1763444767.175,0.0029,0.00732,0.00816,0.00063,0.00102,0.00036
1763444767.275,0.00288,0.00732,0.00823,0.00063,0.00102,0.00036
1763444767.375,0.00282,0.00727,0.00833,0.00063,0.00102,0.00036
1763444767.475,0.00279,0.00727,0.00836,0.00063,0.00102,0.00036
1763444767.575,0.00285,0.00733,0.00827,0.00058,0.00101,0.00034
1763444767.675,0.00281,0.00728,0.00825,0.00058,0.00101,0.00034
1763444767.775,0.00275,0.00717,0.00813,0.0006,0.00095,0.00034
1763444767.875,0.00275,0.00719,0.00807,0.0006,0.00095,0.00034
1763444767.975,0.00275,0.0072,0.00802,0.0006,0.00095,0.00034
1763444768.075,0.00267,0.00716,0.00797,0.00056,0.00096,0.00032
1763444768.175,0.00257,0.00709,0.00792,0.00056,0.00096,0.00032
1763444768.275,0.00249,0.00703,0.0079,0.00058,0.00095,0.00033
1763444768.375,0.00241,0.00699,0.00786,0.00058,0.00095,0.00033
1763444768.475,0.00224,0.00682,0.00782,0.00058,0.00096,0.00031
1763444768.575,0.00211,0.00663,0.00789,0.00058,0.00098,0.00033
1763444768.675,0.00213,0.00664,0.00797,0.00058,0.00098,0.00033
1763444768.775,0.00218,0.00675,0.00816,0.00058,0.001,0.00034
1763444768.875,0.00225,0.00688,0.00839,0.00058,0.001,0.00034
1763444768.975,0.00233,0.00706,0.00875,0.00058,0.001,0.00034
1763444769.075,0.00239,0.00718,0.00897,0.00058,0.001,0.00034
1763444769.175,0.00241,0.00711,0.00888,0.00057,0.00099,0.00027
1763444769.275,0.00246,0.00709,0.00902,0.00057,0.00099,0.00027
1763444769.375,0.00246,0.00694,0.00892,0.0005,0.00087,0.00024
1763444769.475,0.00247,0.00685,0.00886,0.0005,0.00087,0.00024
1763444769.575,0.00248,0.00683,0.00881,0.0005,0.00087,0.00024
1763444769.675,0.00249,0.00679,0.0087,0.00047,0.00078,0.00023
1763444769.775,0.00251,0.00677,0.00864,0.00047,0.00078,0.00023
1763444769.875,0.00252,0.00674,0.00854,0.00047,0.00078,0.00023
1763444769.975,0.00257,0.00678,0.00851,0.00045,0.00072,0.00024
1763444770.075,0.00263,0.00683,0.00851,0.00045,0.00072,0.00024
1763444770.175,0.00268,0.00689,0.00855,0.00045,0.00072,0.00024
1763444770.275,0.00275,0.00698,0.0086,0.00047,0.00074,0.00026
1763444770.375,0.00282,0.00708,0.00865,0.00047,0.00074,0.00026
1763444770.475,0.00287,0.00715,0.00868,0.00047,0.00075,0.00026
1763444770.575,0.00291,0.0072,0.0087,0.00047,0.00075,0.00026
1763444770.675,0.00294,0.00724,0.00871,0.00047,0.00075,0.00026
1763444770.775,0.00296,0.00725,0.00871,0.00047,0.00075,0.00026
1763444770.875,0.00302,0.00731,0.00876,0.00047,0.00077,0.00026
1763444770.975,0.00309,0.00738,0.00882,0.00047,0.00077,0.00026
1763444771.075,0.0031,0.00736,0.00882,0.00043,0.00071,0.00024
1763444771.175,0.0031,0.00735,0.00883,0.00043,0.00071,0.00024
1763444771.275,0.00305,0.00728,0.00879,0.00043,0.00071,0.00024
1763444771.375,0.003,0.0072,0.00873,0.00041,0.00067,0.00024
1763444771.475,0.00297,0.00716,0.00872,0.00041,0.00067,0.00024
1763444771.575,0.00295,0.00711,0.00871,0.00041,0.00067,0.00024
1763444771.675,0.00298,0.00713,0.00874,0.00039,0.00064,0.00024
1763444771.775,0.00302,0.00715,0.00878,0.00039,0.00064,0.00024
1763444771.875,0.00304,0.00717,0.00881,0.00039,0.00064,0.00024
1763444771.975,0.00308,0.00719,0.00884,0.00037,0.00061,0.00023
1763444772.075,0.00311,0.00721,0.00888,0.00037,0.00061,0.00023
1763444772.175,0.00328,0.00739,0.00905,0.00038,0.00062,0.00024
1763444772.275,0.00332,0.00743,0.00909,0.00038,0.00062,0.00024
1763444772.375,0.00337,0.00747,0.00915,0.00038,0.00062,0.00024
1763444772.475,0.00351,0.00763,0.00928,0.00038,0.00059,0.00025
1763444772.575,0.00356,0.0077,0.00933,0.00038,0.00059,0.00025
1763444772.675,0.00363,0.00779,0.0094,0.00038,0.00059,0.00025
1763444772.775,0.00362,0.00777,0.0094,0.00037,0.00056,0.00024
1763444772.875,0.00359,0.00771,0.00937,0.00037,0.00056,0.00024
1763444772.975,0.00356,0.0076,0.00934,0.00036,0.00053,0.00023
1763444773.075,0.00353,0.00752,0.00932,0.00036,0.00053,0.00023
1763444773.175,0.00352,0.00745,0.00932,0.00036,0.00053,0.00023
1763444773.275,0.00355,0.00742,0.00936,0.00035,0.00051,0.00022
1763444773.375,0.00357,0.00741,0.0094,0.00035,0.00051,0.00022
1763444773.475,0.00361,0.00739,0.00945,0.00035,0.00051,0.00022
1763444773.575,0.00381,0.00757,0.00965,0.00037,0.00053,0.00023
1763444773.675,0.00388,0.00761,0.00973,0.00037,0.00053,0.00023
1763444773.775,0.004,0.00773,0.00986,0.00037,0.00053,0.00023
1763444773.875,0.00416,0.00789,0.01003,0.00038,0.00054,0.00023
1763444773.975,0.00429,0.00803,0.01018,0.00038,0.00054,0.00023
1763444774.075,0.00436,0.00809,0.01026,0.0004,0.00054,0.00023
1763444774.175,0.00441,0.00813,0.01032,0.0004,0.00054,0.00023
1763444774.275,0.00445,0.00816,0.01037,0.0004,0.00054,0.00023
1763444774.375,0.0045,0.00819,0.01041,0.0004,0.00056,0.00024
1763444774.475,0.00456,0.00823,0.01046,0.0004,0.00056,0.00024
1763444774.575,0.00464,0.00828,0.01052,0.0004,0.00056,0.00024
1763444774.675,0.00474,0.00835,0.01061,0.00041,0.00058,0.00025
1763444774.775,0.00484,0.00842,0.0107,0.00041,0.00058,0.00025
1763444774.875,0.00493,0.00845,0.01076,0.00042,0.0006,0.00026
1763444774.975,0.00499,0.00847,0.01081,0.00042,0.0006,0.00026
1763444775.075,0.00505,0.00849,0.01085,0.00042,0.0006,0.00026
1763444775.175,0.0051,0.0085,0.01089,0.00043,0.00061,0.00027
1763444775.275,0.00515,0.00855,0.01094,0.00043,0.00061,0.00027
1763444775.375,0.00521,0.00859,0.011,0.00043,0.00061,0.00027
1763444775.475,0.00528,0.00866,0.0111,0.00044,0.00063,0.00027
1763444775.575,0.00535,0.00872,0.01119,0.00044,0.00063,0.00027
1763444775.675,0.00541,0.00877,0.01127,0.00044,0.00063,0.00027
1763444775.775,0.00545,0.00873,0.01132,0.0004,0.00063,0.00024
1763444775.875,0.00548,0.00867,0.01137,0.0004,0.00063,0.00024
1763444775.975,0.0055,0.00862,0.01141,0.0004,0.00063,0.00024
1763444776.075,0.00547,0.00859,0.01142,0.00043,0.00062,0.00025
1763444776.175,0.00543,0.0086,0.01145,0.00043,0.00062,0.00025
1763444776.275,0.00532,0.00868,0.01148,0.00044,0.00062,0.00026
1763444776.375,0.00525,0.00875,0.01153,0.00044,0.00062,0.00026
1763444776.475,0.00516,0.0088,0.01156,0.00044,0.00062,0.00026
1763444776.575,0.00507,0.00883,0.0116,0.00046,0.00063,0.00026
1763444776.675,0.005,0.00888,0.01164,0.00046,0.00063,0.00026
1763444776.775,0.00489,0.00893,0.01167,0.00046,0.00063,0.00026
1763444776.875,0.00483,0.00893,0.01171,0.00046,0.00064,0.00026
1763444776.975,0.00476,0.00893,0.01174,0.00046,0.00064,0.00026
1763444777.075,0.00467,0.0089,0.01173,0.00046,0.00064,0.00026
1763444777.175,0.0046,0.00889,0.01176,0.00049,0.00066,0.00029
1763444777.275,0.00457,0.00892,0.0118,0.00049,0.00066,0.00029
1763444777.375,0.00455,0.00896,0.01185,0.00049,0.00066,0.00029
1763444777.475,0.00452,0.00906,0.01193,0.00054,0.00067,0.0003
1763444777.575,0.00451,0.00915,0.012,0.00054,0.00067,0.0003
1763444777.675,0.00446,0.00923,0.01204,0.00054,0.00067,0.0003
1763444777.775,0.00437,0.00927,0.01208,0.00055,0.00068,0.0003
1763444777.875,0.00432,0.00932,0.01213,0.00055,0.00068,0.0003
1763444777.975,0.00427,0.00936,0.01217,0.00055,0.00068,0.0003
1763444778.075,0.00431,0.00951,0.01235,0.00058,0.00071,0.00034
1763444778.175,0.0044,0.0097,0.01253,0.00058,0.00071,0.00034
1763444778.275,0.00452,0.0099,0.01268,0.00058,0.00072,0.00034
1763444778.375,0.00471,0.01016,0.01293,0.00059,0.00077,0.00035
1763444778.475,0.00491,0.01042,0.01316,0.00059,0.00077,0.00035
1763444778.575,0.00504,0.01054,0.01338,0.00061,0.00081,0.00036
1763444778.675,0.00515,0.01066,0.01354,0.00061,0.00081,0.00036
1763444778.775,0.00521,0.01067,0.01371,0.00063,0.00088,0.00038
1763444778.875,0.00524,0.01068,0.01379,0.00063,0.00088,0.00038
1763444778.975,0.00527,0.01073,0.01387,0.00063,0.00088,0.00038
1763444779.075,0.00526,0.01076,0.01401,0.00066,0.00088,0.00038
1763444779.175,0.00529,0.01087,0.01414,0.00066,0.00088,0.00038
1763444779.275,0.00525,0.01091,0.0144,0.00064,0.00093,0.00036
1763444779.375,0.00523,0.01096,0.01451,0.00064,0.00093,0.00036
1763444779.475,0.00518,0.01091,0.01469,0.00064,0.00098,0.00036
1763444779.575,0.00515,0.0109,0.01484,0.00064,0.00098,0.00036
1763444779.675,0.0051,0.01083,0.01499,0.00064,0.001,0.00031
1763444779.775,0.00507,0.01078,0.01512,0.00064,0.001,0.00031
1763444779.875,0.00498,0.01062,0.01526,0.00064,0.001,0.00031
1763444779.975,0.00498,0.01068,0.01544,0.00065,0.00105,0.00035
1763444780.075,0.00499,0.01075,0.01562,0.00065,0.00105,0.00035
1763444780.175,0.00499,0.0108,0.01586,0.00065,0.00105,0.00035
1763444780.275,0.00505,0.011,0.01621,0.00068,0.00102,0.00034
